text,label
I can't log into my account ตอน 10:45,Customer Support
ระบบขึ้นว่า ‘การชำระเงินล้มเหลว’ @12PM,Customer Support
แอปค้างทุกครั้งที่เปิด (code 302),Customer Support
มีสินค้าในตะกร้าแต่จ่ายเงินไม่ได้ (code 302),Customer Support
ทำไมกดใส่ตะกร้าแล้วไม่มีอะไรเกิดขึ้น - 123,Customer Support
Login failed again and again ตอน 10:45,Customer Support
เปิดแอปแล้วหน้าจอขาว please help,Customer Support
Order ID 98765: รหัส OTP ไม่ส่งมาเลยค่ะ,Customer Support
Can't proceed to checkout page - 123,Customer Support
App เด้งออกเองตลอดเลยครับ ตอน 10:45,Customer Support
โค้ดส่วนลดใช้ไม่ได้ตอนชำระเงิน - 123,Customer Support
I tried to pay but it failed @12PM,Customer Support
แอปขึ้นเตือนว่า 'เพิ่มสินค้าไม่สำเร็จ' - error 404,Customer Support
App เด้งออกเองตลอดเลยครับ (code 302),Customer Support
I can't log into my account - error 404,Customer Support
I can't log into my account,Customer Support
เปิดแอปแล้วหน้าจอขาว,Customer Support
เลือกสินค้าเสร็จแต่ใส่ตะกร้าไม่เข้า please help,Customer Support
ต้องกดตรงไหนเพื่อดูสินค้าที่ชอบไว้ / help me plz,Customer Support
เลือกสินค้าเสร็จแต่ใส่ตะกร้าไม่เข้า,Customer Support
แอปเวอร์ชั่นล่าสุดมีปัญหา ตอน 10:45,Customer Support
Login error code 202 - error 404,Customer Support
ใช้งานไม่ได้เลย ขึ้น error ตลอด @12PM,Customer Support
อยากรู้ว่ามีบริการเก็บเงินปลายทางไหม / help me plz,Customer Support
ใช้งานแอปยังไงคะ มือใหม่ค่ะ (code 302),Customer Support
ระบบแจ้งเตือน error แต่ไม่บอกสาเหตุ - 123,Customer Support
ระบบขึ้นว่า ‘การชำระเงินล้มเหลว’,Customer Support
เปลี่ยนอีเมลแล้วล็อกอินไม่ได้ @12PM,Customer Support
How to use the app for first time? please help,Customer Support
Can't proceed to checkout page (code 302),Customer Support
ทำไมกดใส่ตะกร้าแล้วไม่มีอะไรเกิดขึ้น @12PM,Customer Support
เพิ่มสินค้าในตะกร้าไม่ได้ค่ะ please help,Customer Support
ชำระผ่าน TrueMoney ไม่ได้ครับ - ยังไงดีครับ,Customer Support
เข้าแอปไม่ได้ตั้งแต่เมื่อเช้า - error 404,Customer Support
Cart system not working ตอน 10:45,Customer Support
Order ID 98765: แอปเวอร์ชั่นล่าสุดมีปัญหา,Customer Support
สมัครบัญชีไม่ได้ error 403 - ยังไงดีครับ,Customer Support
สั่งของยอด 599 บาทแต่หักเงิน 699 บาทค่ะ please help,Customer Support
ทำไมจ่ายเงินแล้วแต่ยังขึ้นว่าไม่ได้ชำระคะ (code 302),Customer Support
